3.67,2.01,3.14,3.32,4.28,3.32,5.24,3.49,2.62,5.24,3.49,4.72,2.62,2.62,3.14,1.75,3.49,2.62,4.72,4.54,4.54,3.49,3.14,5.85,5.24,7.34,8.73,2.62,0,1.4,0,3.14
3.69,2.02,3.16,3.34,3.51,3.34,0,3.51,2.63,5.27,3.51,4.74,2.63,2.63,3.16,1.76,3.51,2.63,4.74,4.56,4.56,3.51,3.16,5.88,5.27,7.37,8.78,2.63,4.39,1.4,0,3.16
4,2.19,3.43,3.62,3.81,3.62,5.72,3.81,2.86,5.72,3.81,5.15,2.86,2.86,3.43,1.91,3.81,2.86,5.15,4.96,4.96,3.81,3.43,6.38,5.72,8,9.53,2.86,4.76,1.52,0,3.43
4.13,2.26,3.54,3.73,3.93,3.73,5.89,3.93,2.95,5.89,3.93,5.31,2.95,2.95,3.54,1.96,3.93,2.95,5.31,5.11,5.11,3.93,3.54,6.58,5.89,8.25,9.82,2.95,4.91,1.57,0,3.54
4.14,2.27,3.55,3.75,3.94,3.75,5.91,3.94,2.96,5.91,3.94,5.32,2.96,2.96,3.55,1.97,3.94,2.96,5.32,5.13,5.13,3.94,3.55,6.6,5.91,8.28,9.86,2.96,0,1.58,0,3.55
3.83,2.1,3.29,3.47,3.65,3.47,5.48,3.65,2.74,5.48,3.65,4.93,2.74,2.74,3.29,1.83,3.65,2.74,4.93,4.75,4.75,3.65,3.29,6.12,5.48,7.67,9.13,2.74,4.57,1.46,0,3.29
4.07,2.23,3.49,3.68,3.87,3.68,5.81,3.87,2.9,5.81,3.87,5.23,2.9,2.9,3.49,1.94,3.87,2.9,5.23,5.03,5.03,3.87,3.49,6.49,5.81,8.13,9.68,2.9,4.84,1.55,0,3.49
4.25,2.32,3.64,3.84,4.04,3.84,6.06,4.04,3.03,6.06,4.04,5.46,3.03,3.03,3.64,2.02,4.04,3.03,5.46,5.26,5.26,4.04,3.64,6.77,6.06,8.49,10.11,3.03,5.05,1.62,0,3.64
4.12,2.26,3.53,3.73,3.93,3.34,5.89,3.93,2.94,5.89,3.93,5.3,2.94,2.94,3.53,1.96,3.93,2.94,5.3,5.1,5.1,3.93,3.93,6.58,5.89,8.25,9.82,2.94,4.91,1.57,0,3.53
3.99,2.19,3.42,3.61,3.8,3.23,5.71,3.8,2.85,5.71,3.8,5.14,2.85,2.85,3.42,1.9,3.8,2.85,5.14,4.95,4.95,3.8,3.8,6.37,5.71,7.99,9.51,2.85,4.76,1.52,0,3.42
4.85,2.19,3.42,3.61,0,3.23,5.71,3.81,2.85,5.71,3.81,5.14,2.85,2.85,3.42,1.9,3.81,2.85,5.14,4.95,4.95,3.81,3.81,6.09,5.71,7.99,9.51,2.85,4.76,1.52,0,3.14
4.83,2.18,3.41,3.6,3.78,3.22,5.68,3.78,2.84,5.68,3.78,5.11,2.84,2.84,3.41,1.89,3.78,2.84,5.11,4.92,4.92,3.78,3.78,6.06,5.68,7.95,9.46,2.84,4.73,1.51,0,3.12
4.52,2.04,3.19,3.37,3.54,3.01,5.31,3.54,2.66,5.31,3.54,4.78,2.66,2.66,3.54,1.77,3.54,2.66,4.78,4.61,4.61,3.54,3.54,5.67,5.14,7.44,8.86,2.66,4.43,1.42,0,2.92
4.48,2.02,3.16,2.46,3.51,2.98,5.27,3.51,2.63,5.27,3.51,4.74,2.63,2.63,3.51,1.76,3.51,2.63,4.74,4.57,4.57,3.51,3.51,5.62,5.09,7.37,8.78,2.63,4.39,1.4,0,2.9
4.6,2.07,3.24,2.52,3.61,3.06,5.41,3.61,2.7,5.41,3.61,4.87,2.7,1.8,3.61,1.8,3.61,2.7,4.87,4.69,4.69,2.7,3.61,5.77,5.23,7.57,8.11,2.7,4.51,1.44,0,2.97
5.16,2.33,3.64,2.83,4.05,3.44,6.07,4.05,3.03,6.07,4.05,5.46,3.03,2.02,4.05,2.02,4.05,3.03,5.46,5.26,5.26,3.03,4.05,6.47,5.87,8.49,9.1,3.03,5.06,1.62,0,3.34
4.96,2.24,3.21,2.72,3.89,3.31,5.84,3.89,2.92,6.81,3.89,5.26,2.92,1.95,3.89,1.95,3.89,2.92,5.26,5.06,5.06,2.92,3.89,6.23,5.64,8.17,8.76,2.92,3.89,1.56,0,3.21
4.43,2,2.87,2.43,3.48,2.95,5.21,3.48,2.61,6.08,3.48,4.69,2.61,1.74,3.48,1.74,3.48,2.61,4.69,4.52,4.52,2.61,3.48,5.56,5.04,7.3,7.82,2.61,3.48,1.39,0,2.87
4.89,2.21,3.17,2.69,3.84,3.26,5.76,3.84,2.88,6.72,3.84,5.18,2.88,1.92,3.84,1.92,3.84,2.88,5.18,4.99,4.99,2.88,3.84,6.14,5.57,8.06,8.64,2.88,3.84,1.54,0,3.17
4.77,2.15,3.08,2.62,3.74,3.18,5.61,3.74,2.8,6.54,3.74,5.05,0,1.87,3.74,1.87,3.74,2.8,5.05,4.86,4.86,2.8,3.74,5.98,5.42,7.85,8.41,2.8,3.74,1.5,0,3.08
4.45,2.01,2.88,2.44,2.27,2.97,5.24,3.49,2.62,6.11,3.49,4.72,2.62,1.75,3.49,1.75,3.49,2.62,4.63,4.54,4.54,2.62,3.49,5.59,5.06,7.33,7.86,2.62,3.49,1.4,0,2.88
4.79,2.16,3.1,2.63,2.44,3.19,5.63,3.76,2.82,6.57,3.76,5.07,2.82,1.88,3.76,1.88,3.76,2.82,4.98,4.88,4.88,2.82,3.76,6.01,5.44,7.89,8.45,2.82,3.76,1.5,0,3.1
4.49,2.2,2.9,2.46,2.29,2.99,5.28,3.52,2.64,6.16,3.52,4.75,2.64,2.64,3.52,1.76,3.52,2.64,4.66,4.58,4.58,2.64,3.52,5.63,5.1,7.39,7.92,2.64,3.52,1.41,0,2.9
4.79,2.35,3.1,2.63,2.44,3.19,5.64,3.76,2.82,6.58,3.76,5.07,2.82,2.82,3.76,1.88,3.76,2.82,4.98,4.89,4.89,2.82,3.76,6.01,5.45,7.89,8.46,2.82,3.76,1.5,0,3.1
4.85,2.38,3.14,2.66,2.47,3.23,5.7,3.8,2.85,6.65,3.8,5.13,2.85,2.85,3.8,1.9,3.9,2.85,5.04,4.66,4.66,2.85,3.8,6.08,5.51,7.98,8.55,2.85,3.8,1.52,0,3.14
4.82,2.36,3.12,2.65,2.46,3.22,5.68,3.78,2.84,6.62,3.78,5.11,2.84,2.84,3.78,1.89,3.88,2.84,5.01,4.63,4.63,2.84,3.78,6.05,5.49,7.95,8.51,2.84,3.78,1.51,0,3.12
4.75,2.33,3.07,2.61,2.42,3.16,5.58,3.72,2.79,6.52,3.72,5.03,2.33,2.79,3.72,2.79,3.82,2.79,4.93,4.56,4.56,2.79,3.72,5.96,5.4,7.82,8.38,2.79,3.72,1.49,0,3.07
4.66,2.28,3.01,2.56,2.37,3.1,5.48,3.65,2.74,6.39,3.65,4.93,2.28,2.74,3.65,2.74,3.74,2.74,4.84,4.47,4.47,2.74,3.65,5.84,5.29,7.67,8.22,2.74,3.65,1.46,0,3.01
0,2.21,2.92,2.48,2.3,3.01,5.31,3.54,2.65,6.19,3.54,4.78,0,2.65,3.54,2.65,3.63,2.65,4.69,4.34,4.34,2.65,3.54,5.66,5.13,7.61,7.96,2.65,3.54,1.42,0,2.92
4.67,2.29,3.02,2.56,2.38,3.11,5.49,3.66,2.75,6.41,3.66,4.94,2.29,2.75,3.66,2.75,3.75,2.75,4.85,4.48,4.48,2.75,3.66,5.86,5.31,7.87,8.24,2.75,3.66,1.46,0,3.02
4.39,2.15,2.84,2.41,2.24,2.93,5.17,3.44,2.58,6.03,3.44,4.65,2.15,2.58,3.44,2.58,3.53,2.58,4.56,4.22,4.22,2.58,0,5.51,0,7.41,7.75,2.58,3.44,1.38,0,2.84
4.65,2.28,3.01,2.55,2.37,3.1,2.74,3.65,2.74,6.39,3.65,4.93,2.28,2.74,3.65,2.74,3.74,2.74,4.84,4.47,4.47,2.74,3.65,5.84,5.29,7.85,8.21,2.74,3.65,1.46,0,3.01
4.73,2.32,3.06,2.6,2.41,3.16,5.57,3.71,2.78,6.5,3.71,5.01,2.32,2.78,3.71,2.78,3.81,2.78,4.92,4.55,4.55,2.78,3.71,5.94,5.38,7.98,8.35,2.78,3.71,1.48,0,3.06
4.7,2.3,3.04,2.58,2.39,3.13,5.53,3.68,2.76,6.45,3.68,4.97,2.3,2.76,3.68,2.76,3.78,2.76,4.88,4.51,4.51,2.76,3.68,5.89,5.34,7.92,8.29,2.76,3.68,1.47,0,3.04
4.79,2.35,3.1,2.63,2.44,3.19,5.64,3.76,2.82,6.58,3.19,5.07,2.35,2.82,3.76,2.82,3.85,2.82,4.98,4.6,4.6,2.82,3.76,6.01,5.45,8.08,8.46,2.82,3.76,1.5,0,3.1
4.67,2.29,3.02,2.56,2.38,3.11,5.49,3.66,2.74,6.4,3.11,3.66,2.29,2.74,3.66,2.74,3.75,2.74,4.85,4.48,4.48,2.74,3.66,5.86,5.31,7.87,8.23,2.74,3.66,1.46,0,3.02
4.79,2.35,3.1,2.63,2.44,3.19,5.64,3.76,2.82,6.58,3.19,3.76,2.35,2.82,3.76,2.82,3.85,2.82,4.98,4.6,4.6,2.82,3.76,6.01,5.45,8.08,8.46,2.82,3.76,1.5,0,3.1
4.9,2.4,3.17,2.69,2.5,3.26,5.76,3.84,2.88,6.72,3.26,3.84,2.4,2.88,3.84,2.88,3.94,2.88,5.09,4.71,4.71,2.88,3.84,6.15,5.57,8.26,8.64,2.88,3.84,1.54,0,3.17
4.95,2.43,3.2,2.72,2.52,3.3,5.82,3.88,2.91,6.79,3.3,3.88,2.43,2.91,3.88,2.91,3.98,2.91,5.14,4.76,4.76,2.91,3.88,6.21,5.63,7.77,8.74,2.91,3.88,1.55,0,3.2
4.82,2.36,3.12,2.65,2.46,3.5,5.67,3.78,2.83,6.61,3.21,3.78,2.36,2.83,3.78,2.83,3.87,2.83,5.01,4.63,4.63,2.83,3.78,6.05,5.48,7.56,8.5,2.83,3.78,1.51,0,3.12
4.14,2.35,3.1,2.63,2.45,3.48,5.64,3.76,2.82,6.58,3.2,3.76,2.35,2.82,3.76,2.82,3.86,2.82,4.98,4.61,4.61,2.82,3.76,6.02,5.45,7.52,8.46,2.82,3.76,1.5,0,3.01
3.99,2.27,2.99,2.54,2.36,3.35,5.44,3.63,2.72,6.35,3.08,3.63,2.27,2.72,3.63,2.72,3.72,2.72,4.8,4.44,4.44,2.72,3.63,5.8,5.26,7.25,8.16,2.72,3.63,1.45,0,2.9
4.25,2.41,3.18,2.7,2.51,3.57,5.79,3.86,2.89,6.75,3.28,3.86,2.41,2.89,4.82,2.89,3.96,2.89,5.11,4.73,4.73,2.89,3.86,5.69,5.6,7.72,8.68,2.89,3.86,1.54,0,3.09
3.65,2.08,2.74,2.74,2.16,3.07,4.98,3.32,2.49,5.81,2.82,3.32,2.08,2.49,4.15,2.49,3.4,2.49,4.4,4.07,4.07,2.49,3.32,4.9,4.82,6.64,7.47,2.49,3.32,1.33,0,0
3.92,2.23,2.94,2.94,2.31,3.29,5.34,3.56,2.67,6.23,3.03,3.56,2.23,1.78,4.45,2.67,3.65,2.67,4.72,4.36,4.36,2.67,3.56,5.25,4.63,7.12,8.01,2.67,3.56,1.42,0,2.85
4.09,2.32,3.06,3.06,2.41,3.44,5.57,3.71,2.79,6.5,3.16,3.71,2.32,1.86,4.64,2.79,3.81,2.79,4.92,4.55,4.55,2.79,3.71,5.48,4.83,7.43,8.36,2.79,3.71,1.49,0,2.97
4.14,2.35,3.11,3.11,2.45,3.48,5.65,3.77,2.82,5.65,3.2,3.77,2.35,1.88,4.71,2.82,3.86,2.82,4.99,4.61,4.61,2.82,3.77,5.55,4.9,7.53,4.71,2.82,3.77,1.51,0,3.01
4.22,2.4,3.16,3.16,2.49,3.55,5.75,3.83,2.88,5.75,3.26,3.83,2.4,1.92,4.79,2.88,3.93,2.88,5.08,4.7,4.7,2.88,3.83,5.65,4.98,7.67,4.79,2.88,3.83,1.53,0,3.07
4.35,2.47,3.26,3.26,2.57,3.66,5.93,3.95,2.96,5.93,3.36,3.95,2.47,1.98,4.94,2.96,4.05,2.96,5.24,4.84,4.84,2.96,3.95,5.83,5.14,7.9,4.94,2.96,3.26,1.58,0,3.16
4.24,2.41,3.18,3.18,2.51,3.57,5.79,3.86,2.89,5.79,3.28,3.86,2.41,1.93,4.82,2.89,3.95,2.89,5.11,4.72,4.72,2.89,3.86,5.69,5.01,7.71,4.82,2.89,3.18,1.54,0,3.09
4.26,2.42,3.19,3.19,2.52,3.58,5.8,3.87,2.9,5.8,3.29,3.87,2.42,1.93,4.84,2.9,4.84,2.9,5.13,4.74,4.74,2.9,0,5.71,0,7.74,4.84,2.9,3.19,1.64,0,3.1
4.07,2.13,3.05,3.05,2.03,3.42,5.54,3.7,2.77,5.54,3.14,3.7,2.31,1.85,4.62,2.77,4.62,2.77,4.9,4.53,4.53,2.77,3.7,5.45,4.81,7.39,4.62,2.77,3.05,1.57,0,2.96
4.22,2.21,3.16,3.16,2.11,3.55,5.75,3.84,2.88,5.75,3.26,3.84,2.4,1.92,4.79,1.92,4.79,2.88,4.89,4.7,4.7,2.88,3.84,5.66,4.99,7.67,4.79,2.88,3.16,1.63,0,3.07
4.34,2.27,3.26,3.26,2.17,3.65,5.92,3.95,2.96,5.92,3.36,3.95,2.47,1.97,4.93,1.97,4.93,2.96,5.03,4.84,4.84,2.96,3.95,5.82,5.13,7.89,4.93,2.96,3.26,1.68,0,3.16
4.37,2.28,3.28,3.28,2.18,3.67,5.96,3.97,1.99,5.96,3.37,3.97,2.48,1.99,4.96,1.99,4.96,2.98,5.06,4.86,4.86,2.98,0,5.86,5.16,7.94,4.96,2.98,3.28,1.69,0,3.18
4.32,2.26,3.24,3.24,2.16,3.63,5.89,3.93,1.96,0,3.34,3.93,2.45,1.96,4.91,1.96,4.91,2.94,5.01,4.81,4.81,2.94,0,5.79,5.1,7.85,4.91,2.94,3.24,1.67,0,3.14
4.34,2.27,3.25,3.25,2.17,3.65,5.92,3.94,1.97,5.92,3.35,3.94,2.47,1.97,4.93,1.97,4.93,2.96,5.03,4.83,4.83,2.96,0,5.82,5.13,7.89,4.93,2.96,3.25,1.68,0,3.16
4.26,2.23,3.2,3.2,2.13,3.58,5.81,3.88,1.94,5.81,3.29,3.88,2.42,1.94,4.84,1.94,4.84,2.91,4.94,4.75,4.75,2.91,0,5.72,5.04,7.75,4.84,2.91,3.2,1.65,0,3.1
4.32,2.26,3.24,3.24,2.16,3.64,5.9,3.93,1.97,5.9,3.34,3.93,2.46,1.97,4.91,1.97,4.91,2.95,5.01,4.32,4.32,2.95,0,5.8,5.11,7.86,4.91,2.95,3.24,1.67,0,3.14
4.23,2.21,3.18,3.18,2.12,3.56,4.81,3.85,1.92,5.77,3.27,3.85,2.41,1.92,4.81,1.92,4.81,2.89,4.91,4.23,4.23,2.89,0,5.68,5,7.7,4.81,2.89,3.18,1.64,0,3.08
4.15,2.17,3.11,3.11,2.08,3.49,4.72,3.78,1.89,5.66,3.21,3.78,2.36,1.89,4.72,1.89,4.72,2.83,4.81,4.15,4.15,2.83,0,5.57,4.91,7.55,4.72,2.83,3.11,1.6,0,3.02
4.23,2.21,3.18,3.18,2.12,3.56,4.81,3.85,1.92,5.77,3.27,3.85,2.41,1.92,4.81,1.92,4.81,2.89,4.91,4.23,4.23,2.89,0,5.68,5,7.7,4.81,2.89,3.18,1.64,0,3.08
4.35,2.27,3.26,3.26,2.17,3.66,4.94,3.95,1.98,5.93,2.96,3.95,2.47,1.98,4.94,1.98,4.94,2.96,5.04,4.35,4.35,2.96,0,5.83,5.14,7.91,4.94,2.96,3.26,1.68,0,3.16
4.04,2.11,3.03,3.03,2.02,3.4,4.6,3.68,1.84,5.51,2.76,3.68,2.3,1.84,4.6,1.84,4.6,2.76,4.69,4.04,4.04,2.76,0,5.42,4.78,7.35,4.6,2.76,3.03,1.56,0,2.94
4.03,2.11,3.02,3.02,2.02,3.39,4.58,3.66,1.83,5.5,2.75,3.66,2.29,1.83,4.58,1.83,4.58,2.75,4.67,4.03,4.03,2.75,0,5.4,4.76,7.33,4.58,2.75,3.02,1.56,0,2.93
3.78,1.98,2.84,2.84,1.89,3.18,4.3,3.44,1.72,5.16,2.58,3.44,2.15,1.72,4.3,1.72,4.3,2.58,4.39,3.78,3.78,2.58,0,5.07,4.47,6.88,4.3,2.58,2.84,1.46,0,2.75
4,2.09,3,3,2,3.37,4.55,3.64,1.82,5.46,2.73,3.64,2.28,1.82,4.55,1.82,4.55,2.73,4.64,4,4,2.73,0,5.37,4.73,7.28,4.55,2.73,3,1.55,0,2.91
1.97,1.03,1.48,1.48,1.82,1.66,0,3.31,1.66,4.97,2.49,3.31,1.49,1.66,4.14,1.66,4.14,2.49,4.23,3.65,3.65,2.49,0,4.89,4.31,6.63,4.14,2.49,2.73,1.41,0,2.65
4.27,2.23,3.2,3.2,2.13,3.59,4.85,3.88,1.94,5.82,2.91,3.88,1.75,1.94,4.85,1.94,4.85,2.91,4.95,4.27,4.27,2.91,0,5.72,5.04,7.76,4.85,2.91,3.2,1.65,0,3.1
4.39,2.29,3.29,3.29,2.2,3.69,4.99,3.99,2,5.99,2.99,3.99,1.8,2,4.99,2,4.99,2.99,5.09,4.39,4.39,2.99,0,5.89,5.19,7.98,4.99,2.99,3.29,1.7,0,3.19
4.44,2.32,3.33,3.33,2.22,3.73,5.04,4.03,2.02,6.05,3.03,4.03,1.82,2.02,5.04,2.02,5.04,3.03,5.14,4.44,4.44,3.03,0,5.65,5.24,8.07,5.04,3.03,3.33,1.71,0,3.43
4.05,2.12,3.04,3.04,2.4,3.41,4.61,3.69,1.84,5.53,2.76,3.69,1.66,1.84,4.61,1.84,4.61,2.76,4.7,4.05,4.05,2.76,0,5.16,4.79,7.37,4.61,2.76,3.04,1.57,0,3.13
4.11,2.15,3.08,3.08,2.43,3.46,4.67,3.74,1.87,5.6,2.8,3.74,1.68,2.8,4.67,1.87,4.67,2.8,4.76,4.11,4.11,2.8,0,5.23,5.23,7.47,4.67,2.8,3.08,1.59,0,3.18
3.45,1.8,2.04,2.59,2.04,2.9,3.92,3.13,1.57,4.7,2.35,3.13,1.41,2.35,3.92,1.57,3.92,2.35,4,3.45,3.45,2.35,0,4.39,4.39,6.27,3.92,2.35,2.59,1.33,0,2.66
3.89,2.03,2.3,2.92,2.3,3.27,4.42,3.54,1.77,4.42,2.65,3.54,1.59,2.65,4.42,1.77,4.42,2.65,4.51,3.63,3.63,2.65,0,4.95,4.95,7.08,4.42,2.65,2.92,1.5,0,3.01
3.76,1.96,2.22,2.82,2.22,3.16,4.27,3.41,1.71,4.27,2.56,3.41,1.54,2.56,4.27,1.71,4.27,2.56,4.35,3.5,3.5,2.56,0,4.78,4.78,6.83,4.27,2.56,2.82,1.45,0,2.9
3.31,2,2.27,2.88,2.27,3.22,4.36,3.49,1.74,4.36,2.61,3.49,1.57,2.61,4.36,1.74,4.36,2.61,4.45,3.57,3.57,2.61,0,4.88,4.88,6.97,4.36,2.61,2.88,0.87,0,2.96
3.11,1.88,2.13,2.7,2.13,3.03,4.09,3.27,1.64,4.09,2.46,3.27,1.47,2.46,4.09,1.64,4.09,2.46,4.17,3.36,3.36,2.46,0,4.58,4.58,6.55,4.09,2.46,2.7,0.82,0,2.78
3.45,2.09,2.36,3,2.36,3.36,4.55,3.64,1.82,4.55,2.73,3.64,1.64,2.73,4.55,1.82,4.55,2.73,4.64,3.73,3.73,2.73,0,5.09,5.09,6.36,4.55,2.73,2.82,0.91,0,3.09
3.37,2.04,2.3,2.92,2.3,3.28,4.43,3.54,1.77,4.43,2.66,3.54,1.59,2.66,4.43,1.77,4.43,2.66,4.52,3.63,3.63,2.66,0,4.96,4.96,6.2,4.43,2.66,2.75,0.89,0,3.01
3.26,1.98,2.23,2.83,2.23,3.18,4.29,3.44,1.72,4.29,2.58,3.44,1.55,2.58,4.29,1.72,4.29,2.58,4.38,3.52,3.52,2.58,0,4.81,4.81,6.01,4.29,2.58,2.66,0.86,0,2.92
3.54,2.14,2.42,3.08,2.42,3.45,4.66,3.73,1.86,4.66,2.8,3.73,1.68,2.8,4.66,1.86,4.66,2.8,4.75,3.82,3.82,2.8,0,5.22,5.22,6.53,4.66,2.8,2.89,0.93,0,3.17
3.37,2.04,2.31,2.93,2.31,3.28,4.43,3.55,1.77,4.43,2.66,3.55,1.6,2.66,4.43,1.77,4.43,2.66,4.26,3.64,3.64,2.66,0,4.97,4.97,6.21,4.43,2.66,2.75,0.89,0,3.02
3.43,2.08,2.35,2.98,2.35,3.34,4.52,3.61,1.81,4.52,2.71,3.61,1.63,2.71,4.52,1.81,4.52,2.71,4.33,3.7,3.7,2.71,0,5.06,5.06,6.32,4.52,2.71,2.8,0.9,0,3.07
3.26,1.97,2.23,2.83,2.23,3.18,4.29,3.43,1.72,4.29,2.58,3.43,1.72,2.58,4.29,1.72,4.29,2.58,4.12,3.52,3.52,2.58,0,4.81,4.81,6.01,1.97,2.58,2.66,0.86,0,2.92
3.19,1.93,2.18,2.77,2.18,3.11,4.2,3.36,1.68,4.2,2.52,3.36,1.68,2.52,4.2,1.68,4.2,2.52,4.03,3.44,3.44,2.52,0,4.71,4.71,5.88,1.93,2.52,2.6,0.84,0,2.86
3.72,2.25,2.54,3.23,2.54,3.62,4.89,3.91,1.96,4.89,2.93,3.91,1.96,2.93,4.89,1.96,4.89,2.93,4.7,4.01,4.01,2.93,0,5.48,5.48,6.85,2.25,2.93,3.03,0.98,0,3.33
3.56,2.15,2.44,3.09,2.44,3.47,4.68,3.75,1.87,4.68,2.81,3.75,1.87,2.81,4.68,1.87,4.68,2.81,4.5,3.84,3.84,2.81,0,5.25,5.25,6.56,2.15,2.81,2.9,0.94,0,3.19
2.99,1.81,2.05,2.6,2.05,2.91,4.72,3.15,1.57,3.93,2.36,3.15,1.57,2.36,3.93,1.57,3.93,2.36,3.78,3.22,3.22,2.36,0,4.4,4.4,5.51,1.81,2.36,2.44,0.79,0,2.67
3.55,2.15,2.43,3.09,2.43,3.46,5.61,3.74,1.87,4.67,2.8,3.74,1.87,2.8,4.67,1.87,4.67,2.8,4.49,3.83,3.83,2.8,0,5.24,5.24,6.54,2.15,2.8,2.9,0.93,0,3.18
3.74,2.26,2.56,3.25,2.56,3.64,5.91,3.94,1.97,4.92,2.95,3.94,1.97,2.95,4.92,1.97,4.92,2.95,4.73,4.04,4.04,2.95,0,5.51,5.51,6.89,2.26,2.95,3.05,0.98,0,3.35
3.76,2.28,2.57,3.26,2.57,3.66,5.93,3.96,1.98,4.95,2.97,3.96,1.98,2.97,4.95,1.98,4.95,2.97,4.75,4.06,4.06,2.97,0,5.54,5.54,6.92,2.28,2.97,3.07,0.99,0,3.36
3.81,2.31,2.61,3.31,2.61,3.71,6.02,4.01,2.01,5.02,3.01,3.01,2.01,3.01,5.02,2.01,5.02,3.01,4.82,4.11,4.11,3.01,0,5.62,5.62,7.02,2.31,3.01,3.11,1,0,3.41
3.65,2.21,2.5,3.17,2.5,3.55,5.76,3.84,1.92,4.8,2.88,2.88,1.92,2.88,4.8,1.92,4.8,2.88,4.61,3.94,3.94,2.88,0,5.38,5.38,6.72,2.21,2.88,2.98,0.96,0,3.26
3.58,2.17,2.45,3.3,2.45,3.49,5.65,3.77,1.88,4.71,2.83,2.83,1.88,2.83,4.71,1.88,4.71,2.83,4.52,3.86,3.86,2.83,3.77,5.28,5.28,6.6,2.17,2.83,2.92,0.94,0,3.2
3.55,2.15,2.43,3.27,2.43,3.74,5.61,3.74,1.87,4.68,2.81,2.81,1.87,2.81,4.68,1.87,4.68,2.81,4.49,3.83,3.83,2.81,3.74,5.24,5.24,6.55,2.15,2.81,2.9,0.94,0,3.18
3.5,2.12,2.4,3.22,2.4,3.69,5.53,3.69,1.84,4.61,2.76,2.76,1.84,2.76,4.61,1.84,4.61,2.76,4.42,3.78,3.78,2.76,4.05,5.16,5.16,6.45,2.12,2.76,2.86,0.92,0,3.13
3.71,2.24,2.54,3.41,2.54,3.9,5.85,3.9,1.95,4.88,2.93,2.93,1.95,2.93,4.88,1.95,4.88,2.93,4.68,4,4,2.93,4.29,5.46,5.46,6.83,2.24,2.93,3.02,0.98,0,3.32
3.71,2.25,2.54,3.42,2.54,3.91,5.86,3.91,1.95,4.88,2.93,2.93,1.95,2.93,4.88,1.95,4.88,2.93,4.69,4,4,2.93,4.3,5.47,5.47,6.83,2.25,2.93,3.03,0.98,0,3.32
4.03,2.44,2.76,3.71,2.76,4.24,6.37,4.24,2.12,5.31,3.18,3.18,2.12,3.18,5.31,2.12,5.31,3.18,5.09,4.35,4.35,3.18,4.67,5.94,5.94,7.43,2.44,3.18,3.29,1.06,0,3.61
3.4,2.06,2.32,3.13,2.32,3.58,5.36,3.58,1.79,4.47,2.68,2.68,1.79,2.68,4.47,1.79,4.47,2.68,4.29,3.67,3.67,2.68,3.93,5.01,5.01,6.26,2.06,2.68,0,0.89,0,3.04
4.06,2.46,2.78,3.74,2.78,4.27,6.41,4.27,2.14,5.34,3.2,3.2,2.14,3.2,5.34,2.14,5.34,3.2,5.13,4.38,4.38,3.2,5.13,5.98,5.98,7.48,2.46,3.2,0,1.07,0,3.63
5.17,2.33,2.64,3.55,2.64,4.06,6.08,4.06,2.03,5.07,3.04,3.04,2.03,3.04,5.07,2.03,5.07,3.04,4.87,4.06,4.06,3.04,4.87,5.68,5.68,7.1,2.33,3.04,3.14,1.01,0,3.45
2.44,1.1,1.25,1.68,2.49,3.83,2.88,3.83,1.92,4.79,2.88,2.88,1.92,2.88,4.79,1.92,4.79,2.88,4.6,3.83,3.83,2.88,4.6,6.33,5.37,6.71,2.21,2.88,2.97,0.96,0,3.26
5.02,2.26,2.56,3.45,0,3.94,5.91,3.94,1.97,4.92,2.95,2.95,1.97,2.95,4.92,1.97,4.92,2.95,4.73,4.92,4.92,2.95,4.73,6.01,5.51,6.89,2.26,2.95,3.05,0.98,0,3.35
4.09,1.84,2.09,2.81,2.09,3.21,3.21,2.14,1.07,2.67,1.6,1.6,1.07,0,2.67,1.07,2.67,1.6,0,2.67,2.67,1.6,2.57,0,8.98,0,0,0,0,0.53,0,1.82
4.84,2.18,2.47,3.32,2.47,3.79,5.69,3.79,1.9,4.74,2.84,2.84,1.9,2.84,4.74,1.9,4.74,2.84,4.55,4.74,4.74,2.84,4.55,5.78,5.31,6.64,2.18,2.84,2.94,0.95,0,3.22
4.2,1.89,2.14,2.88,2.14,3.29,4.94,3.29,1.65,4.12,2.47,2.47,1.65,2.47,4.12,1.65,4.12,2.47,3.95,4.12,4.12,2.47,3.95,5.02,4.61,5.76,1.89,2.47,2.55,0.82,0,2.8
4.11,1.85,2.09,2.82,2.09,3.22,4.83,3.22,1.61,4.03,2.42,2.42,1.61,2.42,4.03,1.61,4.03,2.42,3.87,4.03,4.03,2.42,3.87,4.91,4.51,5.64,1.85,2.42,2.5,0.81,0,2.74
4.91,2.21,2.5,3.37,2.5,3.85,5.77,3.85,1.92,1.6,2.89,2.89,1.92,2.89,4.81,1.92,4.81,2.89,4.62,4.81,4.81,2.89,4.62,5.87,5.39,6.73,2.21,2.89,2.98,0.96,0,3.27
4.02,1.81,2.05,2.76,2.05,3.15,3.94,2.36,1.58,3.94,2.36,2.36,1.58,2.36,3.94,1.58,3.94,2.36,3.78,3.94,3.94,2.36,3.78,4.81,4.41,5.52,1.81,2.36,2.44,0.79,0,2.68
4.65,2.1,2.37,3.19,2.37,3.64,5.47,3.64,1.82,4.55,2.73,2.73,1.82,2.73,4.55,1.82,4.55,2.73,4.37,4.55,4.55,2.73,4.37,0,5.1,6.38,2.1,2.73,2.82,0.91,0,3.1
